StudentID,CourseCode,TestNumber,TestDate,SyllabusCovered,MaxMarks,MarksObtained
1RV22AI139,AI254TA,3,2023-09-30,33%,50,39
1RV22AI139,AI254TA,4,2023-10-30,100%,100,91
1RV22AI139,AI253IA,1,2023-08-01,33%,50,39
1RV22AI139,AI253IA,2,2023-08-31,33%,50,37
1RV22AI139,AI253IA,3,2023-09-30,33%,50,41
1RV22AI139,AI253IA,4,2023-10-30,100%,100,93
1RV22AI139,HS251TA,1,2023-08-01,33%,50,40
1RV22AI139,HS251TA,2,2023-08-31,33%,50,41
1RV22AI139,HS251TA,3,2023-09-30,33%,50,40
1RV22AI139,HS251TA,4,2023-10-30,100%,100,84
1RV22AI140,CD252IA,1,2023-08-01,33%,50,44
1RV22AI140,CD252IA,2,2023-08-31,33%,50,39
1RV22AI140,CD252IA,3,2023-09-30,33%,50,48
1RV22AI140,CD252IA,4,2023-10-30,100%,100,83
1RV22AI140,AI255TBA,1,2023-08-01,33%,50,46
1RV22AI140,AI255TBA,2,2023-08-31,33%,50,41
1RV22AI140,AI255TBA,3,2023-09-30,33%,50,40
1RV22AI140,AI255TBA,4,2023-10-30,100%,100,90
1RV22AI140,AI254TA,1,2023-08-01,33%,50,35
1RV22AI140,AI254TA,2,2023-08-31,33%,50,44
1RV22AI140,AI254TA,3,2023-09-30,33%,50,48
1RV22AI140,AI254TA,4,2023-10-30,100%,100,79
1RV22AI140,AI253IA,1,2023-08-01,33%,50,44
1RV22AI140,AI253IA,2,2023-08-31,33%,50,49
1RV22AI140,AI253IA,3,2023-09-30,33%,50,35
1RV22AI140,AI253IA,4,2023-10-30,100%,100,75
1RV22AI140,HS251TA,1,2023-08-01,33%,50,38
1RV22AI140,HS251TA,2,2023-08-31,33%,50,36
1RV22AI140,HS251TA,3,2023-09-30,33%,50,39
1RV22AI140,HS251TA,4,2023-10-30,100%,100,90
1RV22AI141,CD252IA,1,2023-08-01,33%,50,46
1RV22AI141,CD252IA,2,2023-08-31,33%,50,42
1RV22AI141,CD252IA,3,2023-09-30,33%,50,45
1RV22AI141,CD252IA,4,2023-10-30,100%,100,89
1RV22AI141,AI255TBA,1,2023-08-01,33%,50,39
1RV22AI141,AI255TBA,2,2023-08-31,33%,50,36
1RV22AI141,AI255TBA,3,2023-09-30,33%,50,43
1RV22AI141,AI255TBA,4,2023-10-30,100%,100,75
1RV22AI141,AI254TA,1,2023-08-01,33%,50,37
1RV22AI141,AI254TA,2,2023-08-31,33%,50,47
1RV22AI141,AI254TA,3,2023-09-30,33%,50,36
1RV22AI141,AI254TA,4,2023-10-30,100%,100,84
1RV22AI141,AI253IA,1,2023-08-01,33%,50,43
1RV22AI141,AI253IA,2,2023-08-31,33%,50,39
1RV22AI141,AI253IA,3,2023-09-30,33%,50,39
1RV22AI141,AI253IA,4,2023-10-30,100%,100,86
1RV22AI141,HS251TA,1,2023-08-01,33%,50,45
1RV22AI141,HS251TA,2,2023-08-31,33%,50,46
1RV22AI141,HS251TA,3,2023-09-30,33%,50,34
1RV22AI141,HS251TA,4,2023-10-30,100%,100,75
1RV22AI142,CD252IA,1,2023-08-01,33%,50,38
1RV22AI142,CD252IA,2,2023-08-31,33%,50,48
1RV22AI142,CD252IA,3,2023-09-30,33%,50,37
1RV22AI142,CD252IA,4,2023-10-30,100%,100,78
1RV22AI142,AI255TBA,1,2023-08-01,33%,50,46
1RV22AI142,AI255TBA,2,2023-08-31,33%,50,43
1RV22AI142,AI255TBA,3,2023-09-30,33%,50,49
1RV22AI142,AI255TBA,4,2023-10-30,100%,100,79
1RV22AI142,AI254TA,1,2023-08-01,33%,50,42
1RV22AI142,AI254TA,2,2023-08-31,33%,50,43
1RV22AI142,AI254TA,3,2023-09-30,33%,50,37
1RV22AI142,AI254TA,4,2023-10-30,100%,100,85
1RV22AI142,AI253IA,1,2023-08-01,33%,50,47
1RV22AI142,AI253IA,2,2023-08-31,33%,50,38
1RV22AI142,AI253IA,3,2023-09-30,33%,50,48
1RV22AI142,AI253IA,4,2023-10-30,100%,100,83
1RV22AI142,HS251TA,1,2023-08-01,33%,50,38
1RV22AI142,HS251TA,2,2023-08-31,33%,50,38
1RV22AI142,HS251TA,3,2023-09-30,33%,50,36
1RV22AI142,HS251TA,4,2023-10-30,100%,100,81
1RV22AI143,CD252IA,1,2023-08-01,33%,50,36
1RV22AI143,CD252IA,2,2023-08-31,33%,50,32
1RV22AI143,CD252IA,3,2023-09-30,33%,50,39
1RV22AI143,CD252IA,4,2023-10-30,100%,100,89
1RV22AI143,AI255TBA,1,2023-08-01,33%,50,40
1RV22AI143,AI255TBA,2,2023-08-31,33%,50,40
1RV22AI143,AI255TBA,3,2023-09-30,33%,50,35
1RV22AI143,AI255TBA,4,2023-10-30,100%,100,89
1RV22AI143,AI254TA,1,2023-08-01,33%,50,39
1RV22AI143,AI254TA,2,2023-08-31,33%,50,42
1RV22AI143,AI254TA,3,2023-09-30,33%,50,33
1RV22AI143,AI254TA,4,2023-10-30,100%,100,69
1RV22AI143,AI253IA,1,2023-08-01,33%,50,41
1RV22AI143,AI253IA,2,2023-08-31,33%,50,32
1RV22AI143,AI253IA,3,2023-09-30,33%,50,31
1RV22AI143,AI253IA,4,2023-10-30,100%,100,89
1RV22AI143,HS251TA,1,2023-08-01,33%,50,36
1RV22AI143,HS251TA,2,2023-08-31,33%,50,34
1RV22AI143,HS251TA,3,2023-09-30,33%,50,43
1RV22AI143,HS251TA,4,2023-10-30,100%,100,78
1RV22AI144,CD252IA,1,2023-08-01,33%,50,44
1RV22AI144,CD252IA,2,2023-08-31,33%,50,39
1RV22AI144,CD252IA,3,2023-09-30,33%,50,48
1RV22AI144,CD252IA,4,2023-10-30,100%,100,87
1RV22AI144,AI255TBA,1,2023-08-01,33%,50,42
1RV22AI144,AI255TBA,2,2023-08-31,33%,50,43
1RV22AI144,AI255TBA,3,2023-09-30,33%,50,46
1RV22AI144,AI255TBA,4,2023-10-30,100%,100,98
1RV22AI144,AI254TA,1,2023-08-01,33%,50,40
1RV22AI144,AI254TA,2,2023-08-31,33%,50,47
1RV22AI144,AI254TA,3,2023-09-30,33%,50,42
1RV22AI144,AI254TA,4,2023-10-30,100%,100,95
1RV22AI144,AI253IA,1,2023-08-01,33%,50,47
1RV22AI144,AI253IA,2,2023-08-31,33%,50,39
1RV22AI144,AI253IA,3,2023-09-30,33%,50,50
1RV22AI144,AI253IA,4,2023-10-30,100%,100,94
1RV22AI144,HS251TA,1,2023-08-01,33%,50,45
1RV22AI144,HS251TA,2,2023-08-31,33%,50,43
1RV22AI144,HS251TA,3,2023-09-30,33%,50,49
1RV22AI144,HS251TA,4,2023-10-30,100%,100,99
1RV22AI145,CD252IA,1,2023-08-01,33%,50,44
1RV22AI145,CD252IA,2,2023-08-31,33%,50,40
1RV22AI145,CD252IA,3,2023-09-30,33%,50,46
1RV22AI145,CD252IA,4,2023-10-30,100%,100,96
1RV22AI145,AI255TBA,1,2023-08-01,33%,50,42
1RV22AI145,AI255TBA,2,2023-08-31,33%,50,40
1RV22AI145,AI255TBA,3,2023-09-30,33%,50,47
1RV22AI145,AI255TBA,4,2023-10-30,100%,100,88
1RV22AI145,AI254TA,1,2023-08-01,33%,50,40
1RV22AI145,AI254TA,2,2023-08-31,33%,50,43
1RV22AI145,AI254TA,3,2023-09-30,33%,50,36
1RV22AI145,AI254TA,4,2023-10-30,100%,100,95
1RV22AI145,AI253IA,1,2023-08-01,33%,50,36
1RV22AI145,AI253IA,2,2023-08-31,33%,50,40
1RV22AI145,AI253IA,3,2023-09-30,33%,50,46
1RV22AI145,AI253IA,4,2023-10-30,100%,100,74
1RV22AI145,HS251TA,1,2023-08-01,33%,50,44
1RV22AI145,HS251TA,2,2023-08-31,33%,50,39
1RV22AI145,HS251TA,3,2023-09-30,33%,50,35
1RV22AI145,HS251TA,4,2023-10-30,100%,100,96
1RV22AI146,CD252IA,1,2023-08-01,33%,50,32
1RV22AI146,CD252IA,2,2023-08-31,33%,50,38
1RV22AI146,CD252IA,3,2023-09-30,33%,50,42
1RV22AI146,CD252IA,4,2023-10-30,100%,100,70
1RV22AI146,AI255TBA,1,2023-08-01,33%,50,31
1RV22AI146,AI255TBA,2,2023-08-31,33%,50,41
1RV22AI146,AI255TBA,3,2023-09-30,33%,50,32
1RV22AI146,AI255TBA,4,2023-10-30,100%,100,91
1RV22AI146,AI254TA,1,2023-08-01,33%,50,37
1RV22AI146,AI254TA,2,2023-08-31,33%,50,40
1RV22AI146,AI254TA,3,2023-09-30,33%,50,33
1RV22AI146,AI254TA,4,2023-10-30,100%,100,86
1RV22AI146,AI253IA,1,2023-08-01,33%,50,43
1RV22AI146,AI253IA,2,2023-08-31,33%,50,33
1RV22AI146,AI253IA,3,2023-09-30,33%,50,44
1RV22AI146,AI253IA,4,2023-10-30,100%,100,86
1RV22AI146,HS251TA,1,2023-08-01,33%,50,37
1RV22AI146,HS251TA,2,2023-08-31,33%,50,43
1RV22AI146,HS251TA,3,2023-09-30,33%,50,33
1RV22AI146,HS251TA,4,2023-10-30,100%,100,73
1RV22AI147,CD252IA,1,2023-08-01,33%,50,43
1RV22AI147,CD252IA,2,2023-08-31,33%,50,45
1RV22AI147,CD252IA,3,2023-09-30,33%,50,46
1RV22AI147,CD252IA,4,2023-10-30,100%,100,85
1RV22AI147,AI255TBA,1,2023-08-01,33%,50,39
1RV22AI147,AI255TBA,2,2023-08-31,33%,50,40
1RV22AI147,AI255TBA,3,2023-09-30,33%,50,38
1RV22AI147,AI255TBA,4,2023-10-30,100%,100,91
1RV22AI147,AI254TA,1,2023-08-01,33%,50,49
1RV22AI147,AI254TA,2,2023-08-31,33%,50,44
1RV22AI147,AI254TA,3,2023-09-30,33%,50,41
1RV22AI147,AI254TA,4,2023-10-30,100%,100,80
1RV22AI147,AI253IA,1,2023-08-01,33%,50,35
1RV22AI147,AI253IA,2,2023-08-31,33%,50,39
1RV22AI147,AI253IA,3,2023-09-30,33%,50,36
1RV22AI147,AI253IA,4,2023-10-30,100%,100,95
1RV22AI147,HS251TA,1,2023-08-01,33%,50,45
1RV22AI147,HS251TA,2,2023-08-31,33%,50,48
1RV22AI147,HS251TA,3,2023-09-30,33%,50,42
1RV22AI147,HS251TA,4,2023-10-30,100%,100,100
1RV22AI148,CD252IA,1,2023-08-01,33%,50,37
1RV22AI148,CD252IA,2,2023-08-31,33%,50,42
1RV22AI148,CD252IA,3,2023-09-30,33%,50,47
1RV22AI148,CD252IA,4,2023-10-30,100%,100,99
1RV22AI148,AI255TBA,1,2023-08-01,33%,50,46
1RV22AI148,AI255TBA,2,2023-08-31,33%,50,43
1RV22AI148,AI255TBA,3,2023-09-30,33%,50,49
1RV22AI148,AI255TBA,4,2023-10-30,100%,100,78
1RV22AI148,AI254TA,1,2023-08-01,33%,50,38
1RV22AI148,AI254TA,2,2023-08-31,33%,50,50
1RV22AI148,AI254TA,3,2023-09-30,33%,50,46
1RV22AI148,AI254TA,4,2023-10-30,100%,100,84
1RV22AI148,AI253IA,1,2023-08-01,33%,50,36
1RV22AI148,AI253IA,2,2023-08-31,33%,50,38
1RV22AI148,AI253IA,3,2023-09-30,33%,50,38
1RV22AI148,AI253IA,4,2023-10-30,100%,100,79
1RV22AI148,HS251TA,1,2023-08-01,33%,50,42
1RV22AI148,HS251TA,2,2023-08-31,33%,50,36
1RV22AI148,HS251TA,3,2023-09-30,33%,50,47
1RV22AI148,HS251TA,4,2023-10-30,100%,100,84
1RV22AI149,CD252IA,1,2023-08-01,33%,50,38
1RV22AI149,CD252IA,2,2023-08-31,33%,50,33
1RV22AI149,CD252IA,3,2023-09-30,33%,50,39
1RV22AI149,CD252IA,4,2023-10-30,100%,100,75
1RV22AI149,AI255TBA,1,2023-08-01,33%,50,46
1RV22AI149,AI255TBA,2,2023-08-31,33%,50,41
1RV22AI149,AI255TBA,3,2023-09-30,33%,50,36
1RV22AI149,AI255TBA,4,2023-10-30,100%,100,96
1RV22AI149,AI254TA,1,2023-08-01,33%,50,39
1RV22AI149,AI254TA,2,2023-08-31,33%,50,44
1RV22AI149,AI254TA,3,2023-09-30,33%,50,32
1RV22AI149,AI254TA,4,2023-10-30,100%,100,70
1RV22AI149,AI253IA,1,2023-08-01,33%,50,43
1RV22AI149,AI253IA,2,2023-08-31,33%,50,33
1RV22AI149,AI253IA,3,2023-09-30,33%,50,43
1RV22AI149,AI253IA,4,2023-10-30,100%,100,93
1RV22AI149,HS251TA,1,2023-08-01,33%,50,41
1RV22AI149,HS251TA,2,2023-08-31,33%,50,42
1RV22AI149,HS251TA,3,2023-09-30,33%,50,37
1RV22AI149,HS251TA,4,2023-10-30,100%,100,74
1RV22AI150,CD252IA,1,2023-08-01,33%,50,40
1RV22AI150,CD252IA,2,2023-08-31,33%,50,43
1RV22AI150,CD252IA,3,2023-09-30,33%,50,45
1RV22AI150,CD252IA,4,2023-10-30,100%,100,87
1RV22AI150,AI255TBA,1,2023-08-01,33%,50,36
1RV22AI150,AI255TBA,2,2023-08-31,33%,50,43
1RV22AI150,AI255TBA,3,2023-09-30,33%,50,39
1RV22AI150,AI255TBA,4,2023-10-30,100%,100,95
1RV22AI150,AI254TA,1,2023-08-01,33%,50,50
1RV22AI150,AI254TA,2,2023-08-31,33%,50,49
1RV22AI150,AI254TA,3,2023-09-30,33%,50,44
1RV22AI150,AI254TA,4,2023-10-30,100%,100,85
1RV22AI150,AI253IA,1,2023-08-01,33%,50,42
1RV22AI150,AI253IA,2,2023-08-31,33%,50,40
1RV22AI150,AI253IA,3,2023-09-30,33%,50,45
1RV22AI150,AI253IA,4,2023-10-30,100%,100,86
1RV22AI150,HS251TA,1,2023-08-01,33%,50,46
1RV22AI150,HS251TA,2,2023-08-31,33%,50,39
1RV22AI150,HS251TA,3,2023-09-30,33%,50,48
1RV22AI150,HS251TA,4,2023-10-30,100%,100,94
1RV22AI151,CD252IA,1,2023-08-01,33%,50,46
1RV22AI151,CD252IA,2,2023-08-31,33%,50,49
1RV22AI151,CD252IA,3,2023-09-30,33%,50,43
1RV22AI151,CD252IA,4,2023-10-30,100%,100,95
1RV22AI151,AI255TBA,1,2023-08-01,33%,50,40
1RV22AI151,AI255TBA,2,2023-08-31,33%,50,49
1RV22AI151,AI255TBA,3,2023-09-30,33%,50,47
1RV22AI151,AI255TBA,4,2023-10-30,100%,100,82
1RV22AI151,AI254TA,1,2023-08-01,33%,50,40
1RV22AI151,AI254TA,2,2023-08-31,33%,50,40
1RV22AI151,AI254TA,3,2023-09-30,33%,50,45
1RV22AI151,AI254TA,4,2023-10-30,100%,100,85
1RV22AI151,AI253IA,1,2023-08-01,33%,50,38
1RV22AI151,AI253IA,2,2023-08-31,33%,50,47
1RV22AI151,AI253IA,3,2023-09-30,33%,50,43
1RV22AI151,AI253IA,4,2023-10-30,100%,100,80
1RV22AI151,HS251TA,1,2023-08-01,33%,50,41
1RV22AI151,HS251TA,2,2023-08-31,33%,50,42
1RV22AI151,HS251TA,3,2023-09-30,33%,50,40
1RV22AI151,HS251TA,4,2023-10-30,100%,100,80
1RV22AI152,CD252IA,1,2023-08-01,33%,50,41
1RV22AI152,CD252IA,2,2023-08-31,33%,50,41
1RV22AI152,CD252IA,3,2023-09-30,33%,50,44
1RV22AI152,CD252IA,4,2023-10-30,100%,100,79
1RV22AI152,AI255TBA,1,2023-08-01,33%,50,36
1RV22AI152,AI255TBA,2,2023-08-31,33%,50,34
1RV22AI152,AI255TBA,3,2023-09-30,33%,50,41
1RV22AI152,AI255TBA,4,2023-10-30,100%,100,65
1RV22AI152,AI254TA,1,2023-08-01,33%,50,36
1RV22AI152,AI254TA,2,2023-08-31,33%,50,37
1RV22AI152,AI254TA,3,2023-09-30,33%,50,35
1RV22AI152,AI254TA,4,2023-10-30,100%,100,66
1RV22AI152,AI253IA,1,2023-08-01,33%,50,42
1RV22AI152,AI253IA,2,2023-08-31,33%,50,37
1RV22AI152,AI253IA,3,2023-09-30,33%,50,35
1RV22AI152,AI253IA,4,2023-10-30,100%,100,73
1RV22AI152,HS251TA,1,2023-08-01,33%,50,44
1RV22AI152,HS251TA,2,2023-08-31,33%,50,32
1RV22AI152,HS251TA,3,2023-09-30,33%,50,38
1RV22AI152,HS251TA,4,2023-10-30,100%,100,67
1RV22AI153,CD252IA,1,2023-08-01,33%,50,36
1RV22AI153,CD252IA,2,2023-08-31,33%,50,44
1RV22AI153,CD252IA,3,2023-09-30,33%,50,33
1RV22AI153,CD252IA,4,2023-10-30,100%,100,87
1RV22AI153,AI255TBA,1,2023-08-01,33%,50,44
1RV22AI153,AI255TBA,2,2023-08-31,33%,50,45
1RV22AI153,AI255TBA,3,2023-09-30,33%,50,45
1RV22AI153,AI255TBA,4,2023-10-30,100%,100,94
1RV22AI153,AI254TA,1,2023-08-01,33%,50,35
1RV22AI153,AI254TA,2,2023-08-31,33%,50,39
1RV22AI153,AI254TA,3,2023-09-30,33%,50,35
1RV22AI153,AI254TA,4,2023-10-30,100%,100,81
1RV22AI153,AI253IA,1,2023-08-01,33%,50,44
1RV22AI153,AI253IA,2,2023-08-31,33%,50,42
1RV22AI153,AI253IA,3,2023-09-30,33%,50,38
1RV22AI153,AI253IA,4,2023-10-30,100%,100,75
1RV22AI153,HS251TA,1,2023-08-01,33%,50,43
1RV22AI153,HS251TA,2,2023-08-31,33%,50,40
1RV22AI153,HS251TA,3,2023-09-30,33%,50,39
1RV22AI153,HS251TA,4,2023-10-30,100%,100,95
1RV22AI154,CD252IA,1,2023-08-01,33%,50,44
1RV22AI154,CD252IA,2,2023-08-31,33%,50,35
1RV22AI154,CD252IA,3,2023-09-30,33%,50,40
1RV22AI154,CD252IA,4,2023-10-30,100%,100,85
1RV22AI154,AI255TBA,1,2023-08-01,33%,50,46
1RV22AI154,AI255TBA,2,2023-08-31,33%,50,45
1RV22AI154,AI255TBA,3,2023-09-30,33%,50,39
1RV22AI154,AI255TBA,4,2023-10-30,100%,100,87
1RV22AI154,AI254TA,1,2023-08-01,33%,50,43
1RV22AI154,AI254TA,2,2023-08-31,33%,50,32
1RV22AI154,AI254TA,3,2023-09-30,33%,50,46
1RV22AI154,AI254TA,4,2023-10-30,100%,100,74
1RV22AI154,AI253IA,1,2023-08-01,33%,50,37
1RV22AI154,AI253IA,2,2023-08-31,33%,50,41
1RV22AI154,AI253IA,3,2023-09-30,33%,50,46
1RV22AI154,AI253IA,4,2023-10-30,100%,100,98
1RV22AI154,HS251TA,1,2023-08-01,33%,50,42
1RV22AI154,HS251TA,2,2023-08-31,33%,50,37
1RV22AI154,HS251TA,3,2023-09-30,33%,50,36
1RV22AI154,HS251TA,4,2023-10-30,100%,100,71
1RV22AI155,CD252IA,1,2023-08-01,33%,50,36
1RV22AI155,CD252IA,2,2023-08-31,33%,50,43
1RV22AI155,CD252IA,3,2023-09-30,33%,50,40
1RV22AI155,CD252IA,4,2023-10-30,100%,100,86
1RV22AI155,AI255TBA,1,2023-08-01,33%,50,36
1RV22AI155,AI255TBA,2,2023-08-31,33%,50,40
1RV22AI155,AI255TBA,3,2023-09-30,33%,50,36
1RV22AI155,AI255TBA,4,2023-10-30,100%,100,87
1RV22AI155,AI254TA,1,2023-08-01,33%,50,45
1RV22AI155,AI254TA,2,2023-08-31,33%,50,40
1RV22AI155,AI254TA,3,2023-09-30,33%,50,47
1RV22AI155,AI254TA,4,2023-10-30,100%,100,97
1RV22AI155,AI253IA,1,2023-08-01,33%,50,44
1RV22AI155,AI253IA,2,2023-08-31,33%,50,39
1RV22AI155,AI253IA,3,2023-09-30,33%,50,39
1RV22AI155,AI253IA,4,2023-10-30,100%,100,91
1RV22AI155,HS251TA,1,2023-08-01,33%,50,43
1RV22AI155,HS251TA,2,2023-08-31,33%,50,40
1RV22AI155,HS251TA,3,2023-09-30,33%,50,42
1RV22AI155,HS251TA,4,2023-10-30,100%,100,79
1RV22AI156,CD252IA,1,2023-08-01,33%,50,43
1RV22AI156,CD252IA,2,2023-08-31,33%,50,34
1RV22AI156,CD252IA,3,2023-09-30,33%,50,31
1RV22AI156,CD252IA,4,2023-10-30,100%,100,95
1RV22AI156,AI255TBA,1,2023-08-01,33%,50,43
1RV22AI156,AI255TBA,2,2023-08-31,33%,50,31
1RV22AI156,AI255TBA,3,2023-09-30,33%,50,30
1RV22AI156,AI255TBA,4,2023-10-30,100%,100,88
1RV22AI156,AI254TA,1,2023-08-01,33%,50,34
1RV22AI156,AI254TA,2,2023-08-31,33%,50,33
1RV22AI156,AI254TA,3,2023-09-30,33%,50,43
1RV22AI156,AI254TA,4,2023-10-30,100%,100,73
1RV22AI156,AI253IA,1,2023-08-01,33%,50,45
1RV22AI156,AI253IA,2,2023-08-31,33%,50,38
1RV22AI156,AI253IA,3,2023-09-30,33%,50,42
1RV22AI156,AI253IA,4,2023-10-30,100%,100,74
1RV22AI156,HS251TA,1,2023-08-01,33%,50,37
1RV22AI156,HS251TA,2,2023-08-31,33%,50,44
1RV22AI156,HS251TA,3,2023-09-30,33%,50,42
1RV22AI156,HS251TA,4,2023-10-30,100%,100,87
1RV22AI157,CD252IA,1,2023-08-01,33%,50,34
1RV22AI157,CD252IA,2,2023-08-31,33%,50,44
1RV22AI157,CD252IA,3,2023-09-30,33%,50,33
1RV22AI157,CD252IA,4,2023-10-30,100%,100,78
1RV22AI157,AI255TBA,1,2023-08-01,33%,50,40
1RV22AI157,AI255TBA,2,2023-08-31,33%,50,32
1RV22AI157,AI255TBA,3,2023-09-30,33%,50,33
1RV22AI157,AI255TBA,4,2023-10-30,100%,100,88
1RV22AI157,AI254TA,1,2023-08-01,33%,50,39
1RV22AI157,AI254TA,2,2023-08-31,33%,50,33
1RV22AI157,AI254TA,3,2023-09-30,33%,50,36
1RV22AI157,AI254TA,4,2023-10-30,100%,100,93
1RV22AI157,AI253IA,1,2023-08-01,33%,50,45
1RV22AI157,AI253IA,2,2023-08-31,33%,50,37
1RV22AI157,AI253IA,3,2023-09-30,33%,50,42
1RV22AI157,AI253IA,4,2023-10-30,100%,100,70
1RV22AI157,HS251TA,1,2023-08-01,33%,50,32
1RV22AI157,HS251TA,2,2023-08-31,33%,50,33
1RV22AI157,HS251TA,3,2023-09-30,33%,50,42
1RV22AI157,HS251TA,4,2023-10-30,100%,100,84
1RV22AI158,CD252IA,1,2023-08-01,33%,50,40
1RV22AI158,CD252IA,2,2023-08-31,33%,50,38
1RV22AI158,CD252IA,3,2023-09-30,33%,50,34
1RV22AI158,CD252IA,4,2023-10-30,100%,100,63
1RV22AI158,AI255TBA,1,2023-08-01,33%,50,32
1RV22AI158,AI255TBA,2,2023-08-31,33%,50,35
1RV22AI158,AI255TBA,3,2023-09-30,33%,50,29
1RV22AI158,AI255TBA,4,2023-10-30,100%,100,79
1RV22AI158,AI254TA,1,2023-08-01,33%,50,38
1RV22AI158,AI254TA,2,2023-08-31,33%,50,33
1RV22AI158,AI254TA,3,2023-09-30,33%,50,30
1RV22AI158,AI254TA,4,2023-10-30,100%,100,63
1RV22AI158,AI253IA,1,2023-08-01,33%,50,34
1RV22AI158,AI253IA,2,2023-08-31,33%,50,42
1RV22AI158,AI253IA,3,2023-09-30,33%,50,37
1RV22AI158,AI253IA,4,2023-10-30,100%,100,77
1RV22AI158,HS251TA,1,2023-08-01,33%,50,37
1RV22AI158,HS251TA,2,2023-08-31,33%,50,33
1RV22AI158,HS251TA,3,2023-09-30,33%,50,41
1RV22AI158,HS251TA,4,2023-10-30,100%,100,90
1RV22AI159,CD252IA,1,2023-08-01,33%,50,38
1RV22AI159,CD252IA,2,2023-08-31,33%,50,38
1RV22AI159,CD252IA,3,2023-09-30,33%,50,48
1RV22AI159,CD252IA,4,2023-10-30,100%,100,96
1RV22AI159,AI255TBA,1,2023-08-01,33%,50,36
1RV22AI159,AI255TBA,2,2023-08-31,33%,50,46
1RV22AI159,AI255TBA,3,2023-09-30,33%,50,47
1RV22AI159,AI255TBA,4,2023-10-30,100%,100,98
1RV22AI159,AI254TA,1,2023-08-01,33%,50,38
1RV22AI159,AI254TA,2,2023-08-31,33%,50,39
1RV22AI159,AI254TA,3,2023-09-30,33%,50,43
1RV22AI159,AI254TA,4,2023-10-30,100%,100,78
1RV22AI159,AI253IA,1,2023-08-01,33%,50,36
1RV22AI159,AI253IA,2,2023-08-31,33%,50,37
1RV22AI159,AI253IA,3,2023-09-30,33%,50,47
1RV22AI159,AI253IA,4,2023-10-30,100%,100,76
1RV22AI159,HS251TA,1,2023-08-01,33%,50,43
1RV22AI159,HS251TA,2,2023-08-31,33%,50,40
1RV22AI159,HS251TA,3,2023-09-30,33%,50,43
1RV22AI159,HS251TA,4,2023-10-30,100%,100,77
1RV22AI160,CD252IA,1,2023-08-01,33%,50,46
1RV22AI160,CD252IA,2,2023-08-31,33%,50,36
1RV22AI160,CD252IA,3,2023-09-30,33%,50,47
1RV22AI160,CD252IA,4,2023-10-30,100%,100,76
1RV22AI160,AI255TBA,1,2023-08-01,33%,50,42
1RV22AI160,AI255TBA,2,2023-08-31,33%,50,46
1RV22AI160,AI255TBA,3,2023-09-30,33%,50,33
1RV22AI160,AI255TBA,4,2023-10-30,100%,100,84
1RV22AI160,AI254TA,1,2023-08-01,33%,50,42
1RV22AI160,AI254TA,2,2023-08-31,33%,50,43
1RV22AI160,AI254TA,3,2023-09-30,33%,50,46
1RV22AI160,AI254TA,4,2023-10-30,100%,100,83
1RV22AI160,AI253IA,1,2023-08-01,33%,50,37
1RV22AI160,AI253IA,2,2023-08-31,33%,50,42
1RV22AI160,AI253IA,3,2023-09-30,33%,50,46
1RV22AI160,AI253IA,4,2023-10-30,100%,100,74
1RV22AI160,HS251TA,1,2023-08-01,33%,50,38
1RV22AI160,HS251TA,2,2023-08-31,33%,50,36
1RV22AI160,HS251TA,3,2023-09-30,33%,50,46
1RV22AI160,HS251TA,4,2023-10-30,100%,100,80
1RV22AI161,CD252IA,1,2023-08-01,33%,50,47
1RV22AI161,CD252IA,2,2023-08-31,33%,50,36
1RV22AI161,CD252IA,3,2023-09-30,33%,50,40
1RV22AI161,CD252IA,4,2023-10-30,100%,100,86
1RV22AI161,AI255TBA,1,2023-08-01,33%,50,49
1RV22AI161,AI255TBA,2,2023-08-31,33%,50,46
1RV22AI161,AI255TBA,3,2023-09-30,33%,50,40
1RV22AI161,AI255TBA,4,2023-10-30,100%,100,84
1RV22AI161,AI254TA,1,2023-08-01,33%,50,42
1RV22AI161,AI254TA,2,2023-08-31,33%,50,38
1RV22AI161,AI254TA,3,2023-09-30,33%,50,42
1RV22AI161,AI254TA,4,2023-10-30,100%,100,81
1RV22AI161,AI253IA,1,2023-08-01,33%,50,38
1RV22AI161,AI253IA,2,2023-08-31,33%,50,42
1RV22AI161,AI253IA,3,2023-09-30,33%,50,47
1RV22AI161,AI253IA,4,2023-10-30,100%,100,91
1RV22AI161,HS251TA,1,2023-08-01,33%,50,47
1RV22AI161,HS251TA,2,2023-08-31,33%,50,42
1RV22AI161,HS251TA,3,2023-09-30,33%,50,41
1RV22AI161,HS251TA,4,2023-10-30,100%,100,86
1RV22AI162,CD252IA,1,2023-08-01,33%,50,47
1RV22AI162,CD252IA,2,2023-08-31,33%,50,37
1RV22AI162,CD252IA,3,2023-09-30,33%,50,48
1RV22AI162,CD252IA,4,2023-10-30,100%,100,83
1RV22AI162,AI255TBA,1,2023-08-01,33%,50,46
1RV22AI162,AI255TBA,2,2023-08-31,33%,50,39
1RV22AI162,AI255TBA,3,2023-09-30,33%,50,46
1RV22AI162,AI255TBA,4,2023-10-30,100%,100,92
1RV22AI162,AI254TA,1,2023-08-01,33%,50,39
1RV22AI162,AI254TA,2,2023-08-31,33%,50,40
1RV22AI162,AI254TA,3,2023-09-30,33%,50,37
1RV22AI162,AI254TA,4,2023-10-30,100%,100,97
